Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1762339117,50,,Aggregated,17.400000,0.000000,73,110,130,140,220,290,330,370,410,410,410,249,0,73,96.87402100808616,7.362178002949804,406.76131899817847,8981.437751004016
1762339118,50,,Aggregated,17.800000,0.000000,69,100,120,140,210,290,330,370,410,410,410,265,0,69,93.75166425661004,7.362178002949804,406.76131899817847,9044.67924528302
1762339119,50,,Aggregated,18.100000,0.000000,65,99,120,130,200,290,330,370,410,410,410,283,0,65,89.28825616258173,6.995590003498364,406.76131899817847,8926.805653710247
1762339120,50,,Aggregated,17.900000,0.000000,62,95,120,130,190,290,330,370,410,410,410,297,0,62,86.88804035702456,6.995590003498364,406.76131899817847,8621.59595959596
1762339121,50,,Aggregated,17.600000,0.000000,62,93,120,130,190,280,330,360,410,410,410,310,0,62,84.82978678723391,6.995590003498364,406.76131899817847,8522.193548387097
1762339122,50,,Aggregated,18.300000,0.000000,57,90,110,120,190,260,330,360,410,410,410,330,0,57,81.71720417283888,6.995590003498364,406.76131899817847,8303.969696969696
1762339123,50,,Aggregated,17.300000,0.000000,56,88,110,120,180,250,330,360,410,410,410,344,0,56,79.73051607278163,6.995590003498364,406.76131899817847,8111.491279069767
1762339124,50,,Aggregated,16.400000,0.000000,55,85,100,120,170,240,320,360,410,410,410,364,0,55,77.83464145617033,6.995590003498364,406.76131899817847,8108.909340659341
1762339125,50,,Aggregated,16.500000,0.000000,53,79,100,120,160,240,320,360,410,410,410,381,0,53,76.23334182953411,6.995590003498364,406.76131899817847,8168.797900262467
1762339126,50,,Aggregated,16.200000,0.000000,52,78,100,120,160,240,320,360,410,410,410,400,0,52,75.1128606376551,6.995590003498364,406.76131899817847,8026.3375
1762339127,50,,Aggregated,16.400000,0.000000,51,75,99,120,160,230,300,330,410,410,410,418,0,50,73.87082818435697,6.995590003498364,406.76131899817847,8027.980861244019
1762339130,50,,Aggregated,16.800000,0.000000,55,85,110,120,180,230,300,330,410,410,410,449,0,55,77.6025633431082,6.995590003498364,406.76131899817847,8083.002227171492
1762339131,50,,Aggregated,15.300000,0.000000,55,88,110,120,180,240,300,360,410,410,410,465,0,55,79.96218766460397,6.995590003498364,406.76131899817847,8082.365591397849
1762339132,50,,Aggregated,16.300000,0.000000,55,86,110,120,180,230,300,360,410,410,410,485,0,55,78.51695170525231,6.995590003498364,406.76131899817847,8016.8247422680415
1762339133,50,,Aggregated,16.200000,0.000000,53,85,110,120,180,230,300,360,410,410,410,499,0,53,77.17808514637714,6.995590003498364,406.76131899817847,7923.683366733467
1762339134,50,,Aggregated,16.900000,0.000000,50,80,100,120,170,230,300,330,410,410,410,516,0,50,75.53833940706794,6.995590003498364,406.76131899817847,7852.184108527132
1762339135,50,,Aggregated,16.200000,0.000000,49,78,100,120,170,230,300,330,410,410,410,526,0,49,74.71863499438616,6.995590003498364,406.76131899817847,7826.344106463878
1762339136,50,,Aggregated,16.800000,0.000000,51,82,100,120,170,230,300,330,410,410,410,549,0,51,76.06350930246167,6.995590003498364,406.76131899817847,7764.75956284153
1762339137,50,,Aggregated,15.700000,0.000000,53,85,110,120,180,230,300,330,410,410,410,562,0,53,78.36132604099599,6.995590003498364,406.76131899817847,7757.711743772242
1762339138,50,,Aggregated,16.500000,0.000000,53,86,110,120,190,240,300,360,410,410,410,580,0,53,79.4156173035374,6.995590003498364,406.76131899817847,7713.043103448276
1762339139,50,,Aggregated,15.500000,0.000000,51,85,110,120,180,240,300,360,410,410,410,596,0,51,78.03081365946981,6.995590003498364,406.76131899817847,7643.375838926175
1762339140,50,,Aggregated,15.500000,0.000000,49,82,100,120,180,240,300,330,410,410,410,610,0,49,76.77453662794595,6.995590003498364,406.76131899817847,7575.754098360656
1762339141,50,,Aggregated,17.200000,0.000000,50,83,100,120,180,230,300,330,410,410,410,626,0,50,76.70636466141201,6.995590003498364,406.76131899817847,7487.830670926518
1762339142,50,,Aggregated,15.900000,0.000000,49,81,100,120,180,230,300,330,410,410,410,641,0,49,75.71331374888877,6.995590003498364,406.76131899817847,7391.001560062403
1762339143,50,,Aggregated,15.600000,0.000000,51,85,110,120,190,250,310,360,410,410,410,660,0,51,78.55952378187354,6.995590003498364,406.76131899817847,7422.295454545455
1762339144,50,,Aggregated,15.300000,0.000000,51,85,110,120,190,250,310,360,410,410,410,673,0,51,78.67987089454218,6.995590003498364,406.76131899817847,7399.674591381872
1762339145,50,,Aggregated,16.100000,0.000000,55,89,110,130,190,250,310,360,410,410,410,694,0,54,81.36869724931347,6.995590003498364,406.76131899817847,7363.181556195966
1762339146,50,,Aggregated,15.700000,0.000000,56,90,120,130,190,250,310,350,410,410,410,708,0,56,82.81300062006235,6.995590003498364,406.76131899817847,7399.245762711865
1762339147,50,,Aggregated,16.400000,0.000000,57,92,120,130,210,270,330,360,550,550,550,722,0,56,86.24243463711935,6.995590003498364,547.4930999989738,7368.613573407202
1762339148,50,,Aggregated,15.500000,0.000000,59,96,120,140,220,290,360,390,670,670,670,737,0,59,90.68083824966224,6.995590003498364,671.3494349969551,7350.792401628222
1762339149,50,,Aggregated,15.900000,0.000000,59,96,120,150,220,290,360,400,670,670,670,754,0,59,91.58841121352549,6.995590003498364,671.3494349969551,7314.778514588859
1762339150,50,,Aggregated,15.100000,0.000000,57,94,120,140,220,290,360,400,670,670,670,770,0,57,90.46604991945296,6.995590003498364,671.3494349969551,7350.766233766234
1762339151,50,,Aggregated,15.800000,0.000000,56,92,120,140,220,290,360,400,670,670,670,785,0,56,89.17432658214517,6.995590003498364,671.3494349969551,7274.3184713375795
1762339152,50,,Aggregated,15.400000,0.000000,56,92,120,140,220,290,360,400,670,670,670,797,0,56,89.34156484438326,6.995590003498364,671.3494349969551,7325.651191969887
1762339153,50,,Aggregated,16.100000,0.000000,56,92,120,140,220,280,360,390,670,670,670,826,0,56,89.28365896969278,6.995590003498364,671.3494349969551,7304.027845036319
1762339154,50,,Aggregated,15.300000,0.000000,56,91,120,140,220,280,360,390,670,670,670,840,0,56,88.52549118807171,6.995590003498364,671.3494349969551,7223.160714285715
1762339155,50,,Aggregated,15.700000,0.000000,55,90,120,140,210,280,350,390,670,670,670,860,0,55,87.29878591041407,6.995590003498364,671.3494349969551,7187.906976744186
1762339156,50,,Aggregated,16.200000,0.000000,53,89,120,140,210,280,350,390,670,670,670,870,0,53,86.52706808503751,6.995590003498364,671.3494349969551,7161.85632183908
1762339157,50,,Aggregated,16.000000,0.000000,53,88,120,130,210,270,350,390,670,670,670,889,0,53,85.74929440154436,6.995590003498364,671.3494349969551,7154.632170978628
1762339158,50,,Aggregated,16.200000,0.000000,52,87,110,130,210,270,340,380,670,670,670,908,0,52,84.88948817067678,6.995590003498364,671.3494349969551,7199.632158590309
1762339159,50,,Aggregated,16.200000,0.000000,52,86,110,130,210,270,340,380,670,670,670,919,0,52,84.32052595536226,6.995590003498364,671.3494349969551,7184.334058759521
1762339160,50,,Aggregated,17.200000,0.000000,50,85,110,130,200,270,340,380,670,670,670,941,0,50,83.31546765245619,6.995590003498364,671.3494349969551,7154.8108395324125
1762339161,50,,Aggregated,16.600000,0.000000,50,83,110,130,200,270,340,380,670,670,670,957,0,50,82.28155196756705,6.995590003498364,671.3494349969551,7120.756530825496
1762339162,50,,Aggregated,16.700000,0.000000,48,80,110,120,200,260,340,380,670,670,670,974,0,48,81.26281592808623,6.995590003498364,671.3494349969551,7064.623203285421
1762339163,50,,Aggregated,16.700000,0.000000,49,80,110,130,200,260,340,380,670,670,670,990,0,48,81.31841283125921,6.995590003498364,671.3494349969551,7064.909090909091
1762339164,50,,Aggregated,17.200000,0.000000,47,79,100,120,200,260,330,380,640,670,670,1008,0,47,80.44659281542033,6.995590003498364,671.3494349969551,7113.939484126984
1762339165,50,,Aggregated,16.800000,0.000000,47,78,100,120,190,260,330,380,640,670,670,1025,0,47,79.89928870141739,6.995590003498364,671.3494349969551,7152.7024390243905
1762339166,50,,Aggregated,16.400000,0.000000,47,77,100,120,190,260,330,380,640,670,670,1038,0,47,79.26843634676531,6.995590003498364,671.3494349969551,7141.412331406551
1762339167,50,,Aggregated,16.400000,0.000000,46,75,100,120,190,250,330,380,640,670,670,1052,0,46,78.53412265299967,6.995590003498364,671.3494349969551,7093.94391634981
1762339168,50,,Aggregated,16.500000,0.000000,47,76,100,120,190,250,330,380,640,670,670,1075,0,47,78.84568790134941,6.995590003498364,671.3494349969551,7078.162790697675
1762339169,50,,Aggregated,16.600000,0.000000,46,74,100,120,190,250,330,380,640,670,670,1090,0,46,78.18230832474352,6.995590003498364,671.3494349969551,7098.94495412844
1762339170,50,,Aggregated,16.600000,0.000000,47,74,100,120,190,250,330,370,640,670,670,1112,0,46,78.17253208000209,6.995590003498364,671.3494349969551,7118.047661870503
1762339171,50,,Aggregated,16.400000,0.000000,47,75,100,120,190,250,330,370,640,670,670,1124,0,47,78.19023919659088,6.995590003498364,671.3494349969551,7156.114768683274
1762339172,50,,Aggregated,16.500000,0.000000,47,76,100,120,190,250,330,370,640,670,670,1135,0,47,78.37892508719912,6.995590003498364,671.3494349969551,7185.687224669604
1762339174,50,,Aggregated,17.000000,0.000000,48,78,100,120,190,260,360,410,920,1200,1200,1144,0,47,83.12101319051771,6.995590003498364,1210.9505769985844,7185.732517482517
1762339175,50,,Aggregated,15.700000,0.000000,49,81,110,130,220,300,480,790,1200,1200,1200,1171,0,49,94.35734761226112,6.995590003498364,1210.9505769985844,7172.444064901793
1762339176,50,,Aggregated,14.900000,0.000000,49,80,110,130,220,300,480,790,1200,1200,1200,1187,0,49,93.8892594195047,6.995590003498364,1210.9505769985844,7105.032855939343
1762339177,50,,Aggregated,14.900000,0.000000,49,80,110,130,220,300,480,790,1200,1200,1200,1199,0,49,93.86638815676913,6.995590003498364,1210.9505769985844,7101.528773978315
1762339178,50,,Aggregated,15.700000,0.000000,50,82,110,130,220,300,470,790,1200,1200,1200,1211,0,50,94.61405457469556,6.995590003498364,1210.9505769985844,7098.094137076796
1762339179,50,,Aggregated,15.600000,0.000000,50,84,110,140,230,320,550,790,1200,1200,1200,1227,0,50,97.25144473589167,6.995590003498364,1210.9505769985844,7110.696006519967
1762339180,50,,Aggregated,14.700000,0.000000,51,86,120,140,230,330,550,790,1200,1200,1200,1242,0,51,98.8012068799804,6.995590003498364,1210.9505769985844,7090.582930756844
1762339181,50,,Aggregated,14.700000,0.000000,52,86,120,140,230,330,550,790,1200,1200,1200,1259,0,52,99.15392178946352,6.995590003498364,1210.9505769985844,7060.046068308181
1762339182,50,,Aggregated,14.700000,0.000000,53,88,120,150,230,330,550,790,1200,1200,1200,1276,0,53,100.25472466687322,6.995590003498364,1210.9505769985844,7054.954545454545
1762339183,50,,Aggregated,14.200000,0.000000,54,90,120,150,240,330,550,790,1200,1200,1200,1290,0,53,101.82475071157195,6.995590003498364,1210.9505769985844,7065.910852713178
1762339184,50,,Aggregated,14.700000,0.000000,54,90,120,150,230,330,550,790,1200,1200,1200,1298,0,54,101.85399260316878,6.995590003498364,1210.9505769985844,7035.744221879815
1762339185,50,,Aggregated,15.200000,0.000000,56,93,130,160,240,360,560,790,1200,1200,1200,1317,0,56,106.52222382528785,6.995590003498364,1210.9505769985844,7032.687167805619
1762339186,50,,Aggregated,15.300000,0.000000,56,95,130,160,250,360,560,790,1200,1200,1200,1332,0,56,107.2760084428631,6.995590003498364,1210.9505769985844,7038.407657657658
1762339187,50,,Aggregated,13.700000,0.000000,57,98,130,160,260,360,550,790,1200,1200,1200,1352,0,57,109.68369942594975,6.995590003498364,1210.9505769985844,7065.210059171598
1762339188,50,,Aggregated,14.300000,0.000000,59,99,130,170,260,360,550,790,1200,1200,1200,1364,0,58,110.32118153729819,6.995590003498364,1210.9505769985844,7085.522727272727
1762339189,50,,Aggregated,14.400000,0.000000,59,100,130,170,260,360,550,790,1200,1200,1200,1380,0,59,110.86780708903224,6.995590003498364,1210.9505769985844,7074.097826086957
1762339190,50,,Aggregated,14.900000,0.000000,59,100,140,170,260,360,550,790,1200,1200,1200,1392,0,59,110.84100503079355,6.995590003498364,1210.9505769985844,7048.767241379311
1762339191,50,,Aggregated,14.900000,0.000000,61,100,140,180,270,370,560,790,1200,1200,1200,1406,0,61,113.92828617059489,6.995590003498364,1210.9505769985844,7025.349928876245
1762339192,50,,Aggregated,14.800000,0.000000,61,100,150,180,300,440,770,910,1200,1200,1200,1423,0,61,123.29435008631997,6.995590003498364,1211.1426160045085,7076.4167252283905
1762339193,50,,Aggregated,14.100000,0.000000,62,110,150,190,300,460,790,920,1200,1200,1200,1442,0,62,127.23312058172846,6.995590003498364,1211.1426160045085,7083.986823855756
1762339194,50,,Aggregated,14.100000,0.000000,62,110,150,190,300,460,790,920,1200,1200,1200,1449,0,62,127.61486066656094,6.995590003498364,1211.1426160045085,7083.300897170462
1762339195,50,,Aggregated,13.800000,0.000000,63,110,160,190,320,460,790,920,1200,1200,1200,1471,0,63,129.95560239080342,6.995590003498364,1211.1426160045085,7065.92590074779
1762339197,50,,Aggregated,14.500000,0.000000,63,110,160,190,320,470,790,920,1200,1200,1200,1476,0,63,131.30691564760656,6.995590003498364,1211.1426160045085,7053.338075880759
1762339198,50,,Aggregated,14.200000,0.000000,64,120,160,200,330,520,850,1000,1400,1500,1500,1492,0,64,139.09302158904345,6.995590003498364,1533.9597839993075,7011.517426273458
1762339199,50,,Aggregated,13.300000,0.000000,66,120,170,210,360,670,890,1100,2000,2000,2000,1512,0,66,151.88408996284375,6.995590003498364,2040.8178029974806,6983.871693121693
1762339200,50,,Aggregated,13.300000,0.000000,67,120,180,220,370,680,970,1200,2000,2000,2000,1531,0,67,159.07674563933944,6.995590003498364,2040.8178029974806,7012.6792945787065
1762339201,50,,Aggregated,13.000000,0.000000,67,120,180,220,370,680,970,1200,2000,2000,2000,1545,0,67,158.29255303225185,6.995590003498364,2040.8178029974806,7001.867313915857
1762339202,50,,Aggregated,13.500000,0.000000,66,120,180,220,370,680,950,1200,2000,2000,2000,1560,0,66,157.3007204498889,6.995590003498364,2040.8178029974806,6986.900641025641
1762339203,50,,Aggregated,14.300000,0.000000,66,120,170,210,370,680,950,1200,2000,2000,2000,1576,0,66,156.1420079015356,6.995590003498364,2040.8178029974806,6997.840736040609
1762339204,50,,Aggregated,14.100000,0.000000,64,120,170,210,360,680,950,1200,2000,2000,2000,1598,0,64,154.63300835658407,6.995590003498364,2040.8178029974806,6943.68648310388
1762339205,50,,Aggregated,14.400000,0.000000,64,120,170,210,360,670,920,1200,2000,2000,2000,1609,0,64,153.92223686875786,6.995590003498364,2040.8178029974806,6946.465506525792
1762339206,50,,Aggregated,14.500000,0.000000,64,120,170,210,360,670,920,1200,2000,2000,2000,1627,0,64,152.9065280324715,6.995590003498364,2040.8178029974806,6929.858020897357
1762339207,50,,Aggregated,15.100000,0.000000,63,120,160,200,360,670,920,1200,2000,2000,2000,1645,0,63,151.43760450811183,6.995590003498364,2040.8178029974806,6884.954407294833
1762339208,50,,Aggregated,14.800000,0.000000,63,110,160,200,360,670,910,1200,2000,2000,2000,1663,0,63,150.33573749059818,6.995590003498364,2040.8178029974806,6878.82200841852
1762339209,50,,Aggregated,16.100000,0.000000,62,110,160,200,360,670,910,1200,2000,2000,2000,1674,0,62,149.57185934102134,6.995590003498364,2040.8178029974806,6844.368578255675
1762339210,50,,Aggregated,15.900000,0.000000,62,110,160,200,350,670,910,1200,2000,2000,2000,1691,0,62,148.75059848957164,6.995590003498364,2040.8178029974806,6861.28149024246
1762339211,50,,Aggregated,16.600000,0.000000,62,110,160,200,350,660,910,1200,2000,2000,2000,1715,0,62,147.39545571304512,6.995590003498364,2040.8178029974806,6832.303206997085
1762339212,50,,Aggregated,15.900000,0.000000,62,110,160,200,350,650,910,1200,2000,2000,2000,1726,0,62,146.6552256801149,6.995590003498364,2040.8178029974806,6826.4988412514485
1762339213,50,,Aggregated,16.200000,0.000000,61,110,160,190,350,650,910,1200,2000,2000,2000,1739,0,61,145.67062491482423,6.987074993958231,2040.8178029974806,6822.1983898792405
1762339214,50,,Aggregated,16.700000,0.000000,61,110,150,190,340,650,910,1200,2000,2000,2000,1753,0,61,144.6179672657713,6.80502199975308,2040.8178029974806,6814.19053051911
1762339215,50,,Aggregated,16.300000,0.000000,60,100,150,190,340,640,910,1200,2000,2000,2000,1771,0,60,143.34077345787225,6.80502199975308,2040.8178029974806,6826.898362507058
1762339216,50,,Aggregated,15.900000,0.000000,59,100,150,190,340,640,910,1200,2000,2000,2000,1787,0,59,142.16746519579058,6.80502199975308,2040.8178029974806,6820.3911583659765
1762339217,50,,Aggregated,16.000000,0.000000,59,100,150,190,340,640,910,1200,2000,2000,2000,1800,0,59,141.2729051443845,6.80502199975308,2040.8178029974806,6833.741666666667
1762339218,50,,Aggregated,15.700000,0.000000,57,100,150,190,330,620,890,1200,2000,2000,2000,1824,0,57,139.6109444028952,6.80502199975308,2040.8178029974806,6815.473135964912
1762339219,50,,Aggregated,15.800000,0.000000,56,100,150,180,330,610,890,1200,2000,2000,2000,1846,0,56,138.1983094479408,6.80502199975308,2040.8178029974806,6796.306608884073
1762339220,50,,Aggregated,15.600000,0.000000,56,99,140,180,330,610,890,1200,2000,2000,2000,1864,0,56,137.01607871454914,6.80502199975308,2040.8178029974806,6800.122317596567
1762339221,50,,Aggregated,16.400000,0.000000,55,98,140,180,330,610,890,1200,2000,2000,2000,1877,0,55,136.2110707975054,6.80502199975308,2040.8178029974806,6796.320724560469
1762339222,50,,Aggregated,17.200000,0.000000,54,97,140,180,330,610,890,1200,2000,2000,2000,1894,0,54,135.10289854587984,6.80502199975308,2040.8178029974806,6778.663146779303
1762339223,50,,Aggregated,16.800000,0.000000,53,95,140,180,330,600,880,1100,2000,2000,2000,1913,0,53,133.91824466905615,6.80502199975308,2040.8178029974806,6803.756403554627
1762339224,50,,Aggregated,16.300000,0.000000,52,94,140,180,330,580,880,1100,2000,2000,2000,1932,0,52,132.83113882862304,6.80502199975308,2040.8178029974806,6787.685817805383
1762339225,50,,Aggregated,16.700000,0.000000,52,93,140,180,320,580,880,1100,2000,2000,2000,1942,0,52,132.224909738359,6.80502199975308,2040.8178029974806,6778.076210092688
1762339226,50,,Aggregated,17.300000,0.000000,51,92,130,170,320,580,860,1100,2000,2000,2000,1964,0,51,131.0150729159302,6.80502199975308,2040.8178029974806,6776.483197556008
1762339227,50,,Aggregated,17.300000,0.000000,50,90,130,170,320,580,860,1100,2000,2000,2000,1979,0,50,130.1861943460789,6.80502199975308,2040.8178029974806,6782.275391611925
1762339228,50,,Aggregated,17.500000,0.000000,50,89,130,170,320,570,860,1100,2000,2000,2000,1998,0,50,129.0804222802211,6.80502199975308,2040.8178029974806,6782.670670670671
1762339229,50,,Aggregated,17.200000,0.000000,49,88,130,170,320,560,860,1100,1900,2000,2000,2015,0,49,128.12376700737963,6.80502199975308,2040.8178029974806,6797.384615384615
1762339230,50,,Aggregated,17.700000,0.000000,49,87,130,170,310,560,860,1100,1900,2000,2000,2032,0,49,127.24838604324,6.80502199975308,2040.8178029974806,6780.917322834645
1762339231,50,,Aggregated,16.800000,0.000000,48,86,130,160,310,550,860,1100,1900,2000,2000,2048,0,48,126.41713151116818,6.80502199975308,2040.8178029974806,6798.61865234375
1762339232,50,,Aggregated,16.600000,0.000000,47,86,120,160,310,550,850,1100,1900,2000,2000,2067,0,47,125.49675911847288,6.80502199975308,2040.8178029974806,6783.644895984518
1762339233,50,,Aggregated,16.400000,0.000000,47,85,120,160,310,540,850,1100,1900,2000,2000,2083,0,47,124.7450719269696,6.80502199975308,2040.8178029974806,6778.394623139702
1762339234,50,,Aggregated,16.800000,0.000000,46,84,120,160,300,540,850,1100,1900,2000,2000,2100,0,46,123.87299957470358,6.80502199975308,2040.8178029974806,6785.064285714286
1762339235,50,,Aggregated,17.100000,0.000000,46,82,120,160,300,530,850,1100,1900,2000,2000,2112,0,46,123.24295061878756,6.80502199975308,2040.8178029974806,6777.452178030303
1762339236,50,,Aggregated,16.900000,0.000000,45,81,120,160,300,520,850,1100,1900,2000,2000,2128,0,45,122.49514680680525,6.80502199975308,2040.8178029974806,6787.129229323308
1762339237,50,,Aggregated,16.800000,0.000000,44,80,120,160,300,510,850,1100,1900,2000,2000,2146,0,44,121.56089421383506,6.80502199975308,2040.8178029974806,6746.582945013979
1762339238,50,,Aggregated,16.300000,0.000000,44,79,120,160,300,510,850,1100,1900,2000,2000,2163,0,44,120.74045449833797,6.80502199975308,2040.8178029974806,6753.308368007397
1762339239,50,,Aggregated,16.400000,0.000000,43,78,120,150,300,510,850,1100,1900,2000,2000,2180,0,43,119.90996816279922,6.80502199975308,2040.8178029974806,6745.511467889908
1762339240,50,,Aggregated,16.500000,0.000000,43,77,120,150,300,510,850,1100,1900,2000,2000,2194,0,43,119.26944572420365,6.80502199975308,2040.8178029974806,6761.0907019143115
1762339241,50,,Aggregated,16.300000,0.000000,42,76,120,150,300,510,840,1100,1900,2000,2000,2209,0,42,118.63548149474953,6.80502199975308,2040.8178029974806,6752.156179266636
1762339242,50,,Aggregated,16.300000,0.000000,42,75,120,150,290,510,840,1100,1900,2000,2000,2230,0,42,117.67547603180024,6.80502199975308,2040.8178029974806,6725.755605381166
1762339243,50,,Aggregated,16.300000,0.000000,41,74,120,150,290,500,840,1100,1900,2000,2000,2246,0,41,116.92599966514318,6.80502199975308,2040.8178029974806,6707.304986642921
1762339244,50,,Aggregated,16.000000,0.000000,40,72,110,150,290,500,840,1100,1900,2000,2000,2271,0,40,115.82124492819402,6.80502199975308,2040.8178029974806,6698.025979744606
1762339245,50,,Aggregated,16.100000,0.000000,40,72,110,150,290,500,840,1100,1900,2000,2000,2287,0,40,115.37897488933997,6.80502199975308,2040.8178029974806,6721.328815041539
1762339246,50,,Aggregated,16.100000,0.000000,40,72,110,150,280,500,840,1100,1900,2000,2000,2302,0,40,114.96170276191692,6.80502199975308,2040.8178029974806,6713.014335360556
1762339247,50,,Aggregated,17.000000,0.000000,40,72,110,150,280,500,840,1100,1900,2000,2000,2320,0,40,114.36712688617827,6.80502199975308,2040.8178029974806,6703.178879310345
1762339248,50,,Aggregated,17.600000,0.000000,39,71,110,140,280,480,840,1100,1900,2000,2000,2341,0,39,113.44073713110473,6.80502199975308,2040.8178029974806,6685.182400683469
1762339249,50,,Aggregated,17.200000,0.000000,39,70,110,140,280,480,810,1100,1900,2000,2000,2360,0,39,112.64429343004464,6.80502199975308,2040.8178029974806,6706.275423728814
1762339250,50,,Aggregated,17.200000,0.000000,38,69,110,140,270,480,810,1100,1900,2000,2000,2376,0,38,111.97553523186382,6.80502199975308,2040.8178029974806,6715.421717171717
1762339251,50,,Aggregated,17.600000,0.000000,38,69,110,140,270,480,810,1100,1900,2000,2000,2391,0,38,111.43698971849157,6.80502199975308,2040.8178029974806,6733.744040150565
1762339252,50,,Aggregated,17.800000,0.000000,37,69,110,140,270,470,810,1100,1900,2000,2000,2409,0,37,110.73317788622322,6.80502199975308,2040.8178029974806,6737.163968451639
1762339254,50,,Aggregated,17.900000,0.000000,37,68,110,140,270,470,810,1100,1900,2000,2000,2422,0,37,110.25755589551252,6.80502199975308,2040.8178029974806,6728.067299752271
1762339255,50,,Aggregated,18.000000,0.000000,37,68,100,140,270,470,810,1100,1900,2000,2000,2437,0,37,109.88623814851373,6.80502199975308,2040.8178029974806,6707.274928190398
1762339256,50,,Aggregated,17.800000,0.000000,36,67,100,140,270,460,810,1100,1900,2000,2000,2452,0,36,109.29810199956471,6.80502199975308,2040.8178029974806,6705.964110929854
1762339257,50,,Aggregated,16.400000,0.000000,36,66,100,130,260,460,810,1100,1900,2000,2000,2471,0,36,108.6272887672692,6.80502199975308,2040.8178029974806,6694.150951031971
1762339258,50,,Aggregated,16.400000,0.000000,36,67,100,130,260,460,810,1100,1900,2000,2000,2485,0,36,108.49196144545222,6.80502199975308,2040.8178029974806,6708.195171026157
1762339259,50,,Aggregated,16.500000,0.000000,36,66,100,130,260,460,810,1100,1900,2000,2000,2497,0,36,108.13736488905478,6.80502199975308,2040.8178029974806,6721.006808169804
1762339260,50,,Aggregated,16.500000,0.000000,36,66,100,130,260,460,810,1100,1900,2000,2000,2514,0,36,107.50650187548068,6.80502199975308,2040.8178029974806,6714.464200477327
1762339261,50,,Aggregated,15.500000,0.000000,35,65,100,130,260,460,810,1100,1900,2000,2000,2527,0,35,107.07672984327273,6.80502199975308,2040.8178029974806,6699.643450732094
1762339262,50,,Aggregated,15.500000,0.000000,35,64,100,130,250,450,810,1100,1900,2000,2000,2545,0,35,106.50145287306093,6.80502199975308,2040.8178029974806,6678.422396856581
1762339263,50,,Aggregated,14.800000,0.000000,35,65,100,130,250,440,810,1100,1900,2000,2000,2562,0,35,106.35590180052625,6.80502199975308,2040.8178029974806,6666.151053864169
